venue_id,venue_name,capacity,grass,dome,city,state,zip,country_code,timezone,latitude,longitude,elevation,construction_year
5932,Lloyd L. Thornton Stadium,3000,,False,Maryville,TN,37802,US,,35.7564719,-83.9704593,,
5933,Sea Foam Stadium,3500,,False,Saint Paul,MN,,US,,44.9497487,-93.0931028,,
5934,Farmers Insurance Athletic Complex,2000,,False,Caledonia,MI,63631,US,,37.763382,-90.7729061,,
5935,Parker Field at McCool Stadium,8125,,False,Cleveland,MS,38732,US,,33.7440023,-90.7248187,,
5936,Koi Ishto Stadium,5000,,False,Ada,OK,74820,US,,34.7743383,-96.6783651,,
5938,Al Whitehead Field at Greyhound Stadium,4000,,False,Portales,NM,88130,US,,34.1861922,-103.334397,,
5939,Cressy Field,1850,,False,Dartmouth,MA,02747,US,,41.6332267,-70.9879928,,
5940,Clean Harbors Stadium,2300,,False,Buzzards Bay,MA,02532,US,,41.745383,-70.618087,,
5941,Roebuck Stadium,3500,,False,Elizabeth City,NC,28051,US,,36.2956836,-76.2247697,,
5942,Francis G. Welch Stadium,10000,,False,Emporia,KS,66801,US,,38.4040054,-96.181623,,
5943,Duvall-Rosier Field,5000,,False,Fairmont,WV,,US,,39.4850848,-80.1425781,,
5944,Ray Dennison Memorial Field,4000,,False,Durango,CO,81302,US,,37.2395367,-107.82158179169292,,
5945,Wildcat Stadium (GA),10000,,False,Fort Valley,GA,,US,,32.5537585,-83.8874084,,
5960,Lanny and Sharon Martin Stadium,12023,False,False,Evanston,IL,60208,US,America/Chicago,42.058246,-87.670876,179,1997
5996,Wilford Moore Stadium,3550,,False,Abilene,TX,79697,US,,32.44645,-99.7475905,,
5997,Brooks Stadium (NY),2000,,False,Kings Point,NY,11024,US,,40.8197813,-73.7351337,,
5998,Monarch Stadium,800,,False,Fayetteville,NC,28304,US,,35.0525759,-78.878292,,
6006,Robert and Janet Vackar Stadium,13498,False,False,Edinburg,TX,78542,US,America/Chicago,26.2826,-98.1352,30,2017
6027,Albert J. H. Sloan - Alumni Stadium,8500,,False,Fairfield,AL,35421,US,,33.4859402,-86.9119366,,
6030,Harms-Eischeid Stadium,3500,,False,Fayette,IA,52142,US,,42.8420766,-91.850265,,
6031,Urbana University Stadium,3000,,False,Urbana,OH,43078,US,,40.1083912,-83.7524298,,
6032,Hovey Field,10000,,False,Richmond,VA,23298,US,,37.5385087,-77.43428,,
6033,Carl Smith Stadium,3900,,False,Wise,VA,24293,US,,36.9759345,-82.5757108,,
6034,Yager Stadium at Moore Bowl,7200,,False,Topeka,KS,66603,US,,39.049011,-95.677556,,
6035,"Memorial Stadium (Wayne, NE)",2500,,False,Wayne,NE,68787,US,,42.1941294,-97.169623,,
6036,Blue Wahoos Stadium,5100,,False,Pensacola,FL,32502,US,,30.421309,-87.2169149,,
6037,Woodforest Bank Stadium,0,,False,Shenandoah,TX,,US,,,,,
6040,Key Stadium,5500,,False,Indianapolis,IN,46222,US,,39.7683331,-86.1583502,,
6041,Irwin Belk Complex,4500,,False,Charlotte,NC,28206,US,,35.2272086,-80.8430827,,
6042,Alumni Stadium (KY),6000,,False,Frankfort,KY,40601,US,,38.2009055,-84.8732836,,
6043,Bethpage Federal Credit Union Stadium,6000,False,False,Brookville,NY,11545,US,America/New_York,40.816284,-73.589546,236,1966
6044,Lane Field,2500,,False,Jackson,TN,38301,US,,35.6144446,-88.8177418,,
6045,Dwight T. Reed Stadium,5500,,False,Jefferson City,MO,65101,US,,38.577359,-92.1724265,,
6046,Meares Stadium,5000,,False,Mars Hill,NC,,US,,35.82685585,-82.55057686987725,,
6047,Leemon Field,2000,,False,Lebanon,IL,62254,US,,38.6039375,-89.8073195,,
6048,Duane Stadium,3500,False,False,North Andover,MA,01845,US,America/New_York,42.6839894,-71.1127065,63,2017
6049,"Memorial Stadium (Wichita Falls, TX)",14500,,False,Wichita Falls,TX,76307,US,,33.9137085,-98.4933873,,
6050,Ed Widseth Field,2000,,False,Crookston,MN,56716,US,,47.7739988,-96.6081167,,
6051,James S. Malosky Stadium,4500,,False,Duluth,MN,55811,US,,46.7729322,-92.1251218,,
6052,Herb Parker Stadium,4250,,False,Minot,ND,58702,US,,48.23251,-101.296273,,
6053,Robinson-Hale Stadium,8500,,False,Clinton,MS,,US,,32.3410552,-90.3215983,,
6054,Fred G. Hughes Stadium,7000,,False,Joplin,MO,64801,US,,37.08418,-94.51323,,
6055,Craig Field at Spratt Memorial Stadium,7200,,False,Saint Joseph,MO,87554,US,,39.7686055,-94.8466322,,
6056,B.T. Harvey Stadium,9000,,False,Atlanta,GA,30315,US,,33.7489924,-84.3902644,,
6057,Ron & Carol Cope Stadium at Foster Field,5250,,False,Kearney,NE,68847,US,,40.4906216,-98.9472344,,
6058,Ralph F. DellaCamera Stadium,5000,False,False,West Haven,CT,06516,US,America/New_York,41.2706527,-72.9470471,7,2009
6059,Sanchez Family Stadium,5000,,False,Las Vegas,NM,87701,US,,35.5939325,-105.2238969,,
6060,Grace P. Johnson Stadium,4000,,False,Pembroke,NC,28372,US,,34.6801627,-79.1950373,,
6061,Younts Stadium,4500,,False,Tigerville,SC,29688,US,,35.0684492,-82.3684509,,
6062,Gable Field at Doc Wadley Stadium,8300,,False,Tahlequah,OK,74464,US,,35.91537,-94.969956,,
6063,Mueller Field,2000,,False,South Euclid,OH,44121,US,,41.5231076,-81.5184553,,
6064,Crain Family Stadium,4000,,False,Shawnee,OK,74801,US,,35.3272928,-96.9253004,,
6065,Cliff Harris Stadium,3060,,False,Arkadelphia,AR,71998,US,,34.1209292,-93.053784,,
6066,Pace Stadium,1500,,False,Pleasantville,NY,10570,US,,41.1328736,-73.7926335,,
6067,Carnie Smith Stadium,8343,,False,Pittsburg,KS,66762,US,,37.4108841,-94.70496,,
6068,George Williams Athletic Complex,2500,,False,Raleigh,NC,27601,US,,35.7803977,-78.6390989,,
6069,Husky Stadium,4198,,False,Saint Cloud,MN,56304,US,,45.5616075,-94.1642004,,
6070,Bob Young Field,5000,,False,Sioux Falls,SD,57117,US,,43.5488256,-96.7307737,,
6071,Jess Dow Field,6000,,False,New Haven,CT,06473,US,,41.3082138,-72.9250518,,
6072,Schwan Regional Event Center,2500,,False,Marshall,MN,56258,US,,48.3605336,-96.381968,,
6073,Milam Stadium,8600,,False,Weatherford,OK,73096,US,,35.5261633,-98.7075744,,
6074,Grappone Stadium,4500,,False,Manchester,NH,03108,US,,42.9956397,-71.4547891,,
6075,W.B. Mason Stadium,2400,False,False,North Easton,MA,02356,US,America/New_York,42.0667665,-71.1036592,45,2005
6076,Javelina Stadium,15000,,False,Kingsville,TX,78363,US,,27.5158689,-97.856109,,
6077,Stokes Stadium,4000,,False,Kirksville,MO,,US,,40.1948848,-92.5833939,,
6078,Pioneer Field (TN),3500,,False,Greeneville,TN,,US,,36.1631575,-82.8309861,,
6079,Alumni Stadium (VT),3500,,False,Middlebury,VT,05753,US,,44.007273600000005,-73.16330105415423,,
6080,Frank M. Lindsay Field,4000,,False,Decatur,IL,62521,US,,39.8454163,-88.9524151,,
6081,Harper Davis Field,3000,,False,Jackson,MS,39202,US,,32.2990021,-90.1847691,,
6082,Big Cat Stadium,1400,,False,Morris,MN,56267,US,,45.586072,-95.913941,,
6083,Mangelsdorf Field,1500,,False,Dallas,PA,18612,US,,32.3117968,-87.1046643,,
6084,April Zorn Memorial Stadium,2600,,False,Monmouth,IL,61462,US,,40.9127103,-90.6472477,,
6085,Sprague Field,6000,False,False,Montclair,NJ,07043,US,America/New_York,40.8164458,-74.2210643,100,
6086,Rocco Calvo Field,2000,,False,Bethlehem,PA,15757,US,,40.6178915,-75.3786521,,
6087,Drake Field (NY),1500,,False,Morrisville,NY,13048,US,,42.8986566,-75.6402204,,
6088,Schueler Field,2400,,False,Cincinnati,OH,45050,US,,39.1014537,-84.5124602,,
6089,Scotty Wood Stadium,3000,,False,Allentown,PA,,US,,40.6022059,-75.4712794,,
6090,Sherman Field at McConagha Stadium,2500,,False,New Concord,OH,,US,,39.9934992,-81.7338559,,
6091,Abel Stadium,2500,,False,Lincoln,NE,68508,US,,40.8088861,-96.7077751,,
6092,Bishop Stadium,5000,,False,Rocky Mount,NC,27804,US,,35.9423833,-77.7956949,,
6093,Holmgren Athletic Complex,3000,,False,Chicago,IL,60022,US,,41.8755616,-87.6244212,,
6094,Reynolds Field,1800,,False,Roseville,MN,,US,,45.0060767,-93.1566107,,
6095,Sabine Field at Haynes Family Stadium,3000,,False,Northfield,VT,05663,US,,44.153195,-72.65679528850326,,
6096,Austin E. Knowlton Athletics Complex,3000,,False,Oberlin,OH,44074,US,,41.2939386,-82.2173786,,
6097,Patterson Field at Jack Kemp Stadium,4000,,False,Los Angeles,CA,90095,US,,34.0536909,-118.242766,,
6098,Dial-Roberson Stadium,3500,,False,Ada,OH,45810,US,,38.8398935,-83.5051704,,
6099,Selby Stadium,9100,,False,Delaware,OH,43015,US,,40.2986724,-83.067965,,
6100,Cutler Field,2200,,False,Olivet,MI,4976 ,US,,42.4414273,-84.9241542,,
6101,"Memorial Stadium (Westerville, OH)",2400,,False,Westerville,OH,43081,US,,40.126139,-82.9295287,,
6102,Sparks Stadium,4500,,False,Puyallup,WA,98371,US,America/Los_Angeles,47.1849009,-122.29214,12,
6103,Merritt Field,4000,,False,Claremont,CA,91711,US,,34.0966764,-117.7197785,,
6104,Baker Stadium,3500,True,False,Tacoma,WA,98421,US,America/Los_Angeles,47.2495798,-122.4398746,38,1964
6105,Day Field,5000,,False,Ashland,VA,23005,US,,37.7594012,-77.4806603,,
6106,Ted Runner Stadium,6750,,False,Redlands,CA,,US,,34.0550328,-117.1827445,,
6107,ECAV Stadium,5200,,False,Troy,NY,10014,US,,42.7284117,-73.6917878,,
6108,Crain Field,4000,,False,Memphis,TN,38112,US,,35.1335022,-89.9668758,,
6109,Ingalls Field,3500,,False,Ripon,WI,54971,US,,43.8424502,-88.8372972,,
6110,Sam Greeley Field,1000,,False,Rockford,IL,61104,US,America/Chicago,42.2713945,-89.093966,224,
6111,Cook Stadium,2500,,False,Terre Haute,IN,47809,US,,39.4667025,-87.4139119,,
